W_REGN,W_PROV,SEQ_NO,FSIZE,TOINC,COFFEE,COCOA,FOOD_OUTSIDE,TOTEX
13,76,124783,2.0,498274.0,1144.0,1140.0,56720.0,357731.0
13,76,124784,5.5,278224.0,5806.0,0.0,9700.0,242550.0
13,76,124785,1.0,220420.0,282.0,0.0,44000.0,131560.0
13,76,124786,5.5,582509.0,4484.0,0.0,47100.0,371469.0
13,76,124787,3.0,686448.0,4334.0,5622.0,90300.0,557753.0
13,76,124788,5.0,798724.0,3450.0,0.0,63000.0,434195.5
13,76,124789,8.5,479179.0,7228.0,0.0,72550.0,418516.0
13,76,124790,5.5,292439.0,10588.0,0.0,9200.0,246680.5
13,76,124791,5.0,293849.0,8054.0,0.0,27100.0,256860.0
13,76,124792,4.5,1197850.0,1500.0,0.0,124200.0,572848.0
13,76,124793,1.0,405000.0,5294.0,0.0,28500.0,210799.0
13,76,124794,4.0,825800.0,6256.0,0.0,85150.0,624251.0
13,76,124795,4.5,469760.0,3358.0,0.0,35000.0,358946.0
13,76,124796,4.5,307940.0,5475.0,0.0,6000.0,262902.0
13,76,124797,7.0,797702.0,3288.0,0.0,21800.0,695174.0
13,76,124798,1.0,290520.0,1170.0,0.0,500.0,275631.0
13,76,124799,5.0,523720.0,5475.0,195.0,10700.0,461464.0
13,76,124800,3.0,426600.0,3495.0,14.0,9500.0,363256.0
13,76,124801,4.0,258800.0,3158.0,0.0,1800.0,204720.0
13,76,124802,2.0,359240.0,5475.0,0.0,12550.0,295176.0
13,76,124803,6.0,1156000.0,8373.0,0.0,54200.0,907451.0
13,76,124804,6.5,435960.0,3038.0,0.0,40100.0,390725.0
13,76,124805,4.0,457080.0,1922.0,0.0,22000.0,343055.0
13,76,124806,7.0,425540.0,714.0,0.0,35000.0,396729.0
13,76,124807,3.0,461000.0,2394.0,0.0,29500.0,430479.0
13,76,124808,6.0,355400.0,2910.0,0.0,19800.0,317368.0
13,76,124809,3.0,268775.0,1014.0,0.0,8600.0,246173.5
13,76,124810,3.0,658000.0,714.0,0.0,14000.0,481048.0
13,76,124811,3.5,462500.0,2760.0,0.0,36000.0,410268.0
13,76,124812,5.0,703700.0,3197.0,390.0,78200.0,519294.0
13,76,124813,4.0,391290.0,5475.0,0.0,16500.0,357152.0
13,76,124814,6.0,1073820.0,8304.0,0.0,41000.0,880831.0
13,76,124815,2.0,380720.0,3150.0,42.0,4100.0,244332.0
13,76,124816,3.5,819740.0,6012.5,0.0,70000.0,633416.5
13,76,124817,6.5,1091000.0,8373.0,390.0,53000.0,849916.0
13,76,124818,3.0,298400.0,3804.0,0.0,18100.0,299855.0
13,76,124819,1.0,166190.0,3150.0,0.0,2400.0,127731.0
13,76,124820,1.0,228490.0,3150.0,0.0,8300.0,169574.0
13,76,124821,4.0,1137400.0,8304.0,0.0,88100.0,810196.0
13,76,124822,6.0,1081400.0,5980.0,0.0,13000.0,730433.0
13,76,124823,9.0,1469600.0,6084.0,0.0,76000.0,881355.2
13,76,124824,3.0,576000.0,3042.0,0.0,48000.0,554976.0
13,76,124825,5.0,691000.0,7334.0,0.0,29900.0,388773.0
13,76,124826,5.0,906000.0,6084.0,0.0,57200.0,737958.0
13,76,124827,4.0,1184400.0,2080.0,0.0,45500.0,675274.0
13,76,124828,1.5,177500.0,3704.0,0.0,19500.0,157039.0
13,76,124829,1.5,186780.0,2237.0,0.0,13000.0,184387.0
13,76,124830,3.0,342400.0,2237.0,0.0,26000.0,363720.0
13,76,124831,4.0,486340.0,5613.0,0.0,31100.0,365485.0
13,76,124832,2.0,471160.0,2760.0,0.0,65200.0,299308.0
13,76,124833,4.0,491140.0,3059.0,180.0,4000.0,451860.0
13,76,124834,2.0,379030.0,3410.0,0.0,7000.0,354744.0
13,76,124835,4.0,169540.0,736.0,144.0,3000.0,153785.0
13,76,124836,1.0,137000.0,1170.0,315.0,14200.0,126733.0
13,76,124837,2.0,257540.0,1560.0,0.0,17500.0,209847.0
13,76,124838,8.0,1058040.0,8373.0,520.0,41000.0,622006.0
13,76,124839,2.0,482760.0,5475.0,0.0,80600.0,361898.0
13,76,124840,4.0,858000.0,3495.0,0.0,12600.0,631912.0
13,76,124841,5.0,577800.0,5475.0,520.0,6900.0,441621.0
13,76,124842,2.0,625400.0,4082.0,50.0,20000.0,560931.0
13,76,124843,3.0,480000.0,5475.0,570.0,6900.0,465029.0
13,76,124844,3.5,529800.0,5475.0,330.0,21000.0,440449.0
13,76,124845,3.0,420000.0,5475.0,964.0,14500.0,330810.0
13,76,124846,3.0,444160.0,3885.0,600.0,29000.0,346652.0
13,76,124847,3.5,410360.0,3150.0,364.0,5100.0,384873.0
13,76,124848,3.0,860000.0,1116.0,0.0,8000.0,649764.0
13,76,124849,1.5,1516000.0,4524.0,0.0,139000.0,830201.0
13,76,124850,4.0,499000.0,5954.0,0.0,39000.0,448037.0
13,76,124851,9.0,1791000.0,4784.0,0.0,70200.0,1159010.0
13,76,124852,3.0,445240.0,2444.0,0.0,15600.0,368633.0
13,76,124853,5.0,894160.0,4407.0,0.0,58500.0,612230.0
13,76,124854,3.0,375400.0,2391.0,0.0,24000.0,359465.0
13,76,124855,4.0,418000.0,2418.0,0.0,18200.0,396238.5
13,76,124856,3.0,1263200.0,1896.0,0.0,19500.0,650597.1
13,76,124857,3.0,887300.0,2990.0,0.0,65000.0,591721.0
13,76,124858,3.0,413000.0,3705.0,0.0,33800.0,343707.0
13,76,124859,5.0,715000.0,2056.0,0.0,27000.0,550700.0
13,76,124860,3.0,752000.0,4056.0,0.0,32500.0,446862.0
13,76,124861,4.0,585000.0,5954.0,0.0,48750.0,389789.0
13,76,124862,5.0,744000.0,4121.0,0.0,13000.0,474698.0
13,76,124863,5.0,225320.0,505.0,540.0,10000.0,228404.0
13,76,124864,2.5,253321.0,780.0,810.0,4000.0,240875.0
13,76,124865,5.0,586380.0,1170.0,0.0,29000.0,424032.0
13,76,124866,2.0,401200.0,1170.0,810.0,15000.0,314798.0
13,76,124867,2.5,380040.0,1620.0,648.0,24500.0,313797.0
13,76,124868,2.0,670000.0,180.0,0.0,21500.0,527154.0
13,76,124869,6.0,470120.0,6510.0,0.0,18300.0,344156.0
13,76,124870,2.0,160770.0,0.0,0.0,4200.0,152980.0
13,76,124871,7.0,666880.0,1770.0,843.0,27900.0,432096.0
13,76,124872,5.0,468620.0,1350.0,720.0,10200.0,312591.0
13,76,124873,6.0,641400.0,2835.0,0.0,14500.0,506290.0
13,76,124874,5.0,354160.0,6600.0,0.0,16600.0,318773.0
13,76,124875,4.0,241450.0,2460.0,0.0,3300.0,238467.0
13,76,124876,6.0,360990.0,2520.0,0.0,17000.0,320288.68
13,76,124877,5.5,652928.0,1610.0,0.0,16400.0,486301.0
13,76,124878,6.0,320060.0,4515.0,0.0,25000.0,297225.0
13,76,124879,1.0,236900.0,1245.0,0.0,20400.0,185416.5
13,76,124880,7.0,389940.0,7499.0,3083.080078,4300.0,371559.83
13,76,124881,3.0,1514500.0,2392.0,0.0,19500.0,612550.0
13,76,124882,2.0,761242.0,2402.0,0.0,87800.0,589835.7
13,76,124883,3.5,490330.0,690.0,2715.0,7800.0,287869.5
13,76,124884,1.5,862000.0,2740.0,0.0,10200.0,485617.1
13,76,124885,3.0,1036160.0,2672.0,0.0,66800.0,517189.5
13,76,124886,4.0,563965.5,4515.0,0.0,11400.0,411244.45
13,76,124887,5.0,438388.0,2402.0,0.0,4200.0,240570.5
13,76,124888,1.5,241648.5,4994.0,0.0,1000.0,180620.75
13,76,124889,3.0,325920.0,2756.0,0.0,6000.0,309021.5
13,76,124890,2.0,178300.0,2977.0,0.0,22200.0,128672.5
13,76,124891,1.5,268700.0,4067.0,0.0,20800.0,250660.0
13,76,124892,4.0,760535.0,600.0,0.0,3000.0,350078.7
13,76,124893,6.0,327210.0,3020.0,0.0,8400.0,222045.1
13,76,124894,2.0,226481.0,5107.0,1755.0,1950.0,192443.0
13,76,124895,5.0,954030.0,4032.0,0.0,10350.0,688780.7
13,76,124896,3.0,887060.0,3159.0,0.0,19200.0,419679.0
13,76,124897,2.0,480611.0,2392.0,0.0,1200.0,242115.0
13,76,124898,2.0,725870.0,825.0,0.0,58600.0,436700.0
13,76,124899,4.0,682800.0,5294.0,0.0,55000.0,356405.85
13,76,124900,5.0,555520.0,5294.0,0.0,89000.0,369654.5
13,76,124901,5.0,636920.0,3551.0,0.0,26000.0,404767.0
13,76,124902,3.0,587500.0,3254.0,900.0,45500.0,317269.0
13,76,124903,6.5,367364.0,3302.0,0.0,65100.0,259468.6
13,76,124904,3.0,482124.0,4094.0,1755.0,54000.0,271144.0
13,76,124905,4.5,353280.0,4484.0,0.0,43400.0,232660.0
13,76,124906,2.0,815380.0,150.0,0.0,39600.0,295249.0
13,76,124907,4.0,505460.0,1110.0,0.0,51000.0,271548.0
13,76,124908,2.5,289560.0,1084.0,0.0,21000.0,155836.0
13,76,124909,2.0,329000.0,1370.0,0.0,9000.0,216316.0
13,76,124910,2.0,300824.0,2349.0,0.0,18000.0,155111.0
13,76,124911,2.0,224280.0,2827.0,0.0,18000.0,158365.0
13,76,124912,5.0,271800.0,4374.0,0.0,59900.0,224689.0
13,76,124913,4.0,327969.0,2671.0,0.0,62600.0,292617.0
13,76,124914,4.5,709102.0,1764.0,0.0,39300.0,293760.0
13,76,124915,3.0,436160.0,4874.0,0.0,56300.0,308482.0
13,76,124916,3.0,634000.0,2353.0,0.0,15000.0,240075.0
13,76,124917,1.5,494745.0,1534.0,0.0,20700.0,197931.0
13,76,124918,6.0,229700.0,3098.5,0.0,1000.0,274168.5
13,76,124919,6.0,348660.0,2383.5,0.0,51000.0,328915.5
13,76,124920,4.0,340307.0,3938.0,120.0,66000.0,203369.0
13,76,124921,3.5,661518.0,2679.0,1408.0,8900.0,471011.0
13,76,124922,4.0,343800.0,2964.0,1690.0,32500.0,278323.0
13,76,124923,5.0,229713.0,1140.0,260.0,8400.0,204304.0
13,76,124924,1.0,360000.0,0.0,0.0,8500.0,282122.0
13,76,124925,4.5,338680.0,1066.0,234.0,27200.0,323034.0
13,76,124926,1.0,59815.0,35.0,0.0,23400.0,63415.0
13,76,124927,4.0,527210.0,2358.0,0.0,34000.0,380091.0
13,76,124928,4.5,404500.0,871.0,2340.0,2000.0,278529.0
13,76,124929,3.0,404600.0,1326.0,1716.0,16900.0,273091.0
13,76,124930,3.5,454080.0,1456.0,260.0,55300.0,226952.0
13,76,124931,6.0,250160.0,2252.0,1716.0,30600.0,217943.0
13,76,124932,3.0,718840.0,1950.0,0.0,25600.0,357785.0
13,76,124933,5.0,261760.0,2730.0,702.0,8000.0,229101.0
13,76,124934,5.5,283200.0,2730.0,1404.0,1700.0,258893.0
13,76,124935,5.5,243680.0,1170.0,324.0,8200.0,242318.0
13,76,124936,3.5,803000.0,2250.0,0.0,48700.0,553665.0
13,76,124937,3.5,357160.0,2340.0,0.0,3400.0,264624.0
13,76,124938,2.0,480500.0,2678.0,0.0,4300.0,397275.0
13,76,124939,2.5,173000.0,3345.0,0.0,450.0,156674.0
13,76,124940,6.0,2289600.0,6240.0,1500.0,72000.0,1192817.0
13,76,124941,3.0,367766.0,2470.0,0.0,2600.0,313243.0
13,76,124942,4.0,473800.0,1085.0,1002.0,6000.0,342373.0
13,76,124943,2.5,517700.0,2574.0,0.0,15500.0,381728.0
13,76,124944,2.5,189220.0,3436.0,0.0,2000.0,175328.0
13,76,124945,4.0,352340.0,3215.0,624.0,5400.0,288778.0
13,76,124946,3.5,229000.0,1014.0,2704.0,9400.0,243018.0
13,76,124947,7.0,565290.0,1014.0,1040.0,3500.0,443612.0
13,76,124948,2.5,265000.0,676.0,1560.0,3600.0,254640.0
13,76,124949,5.5,180840.0,3774.0,520.0,0.0,189702.0
13,76,124950,5.0,288000.0,3436.0,936.0,6000.0,255558.0
13,76,124951,6.0,363760.0,1235.0,0.0,0.0,346077.0
13,76,124952,3.0,462800.0,5113.0,2184.0,16900.0,329817.0
13,76,124953,5.0,431800.0,2366.0,1170.0,0.0,418473.0
13,76,124954,4.0,256240.0,1196.0,1092.0,0.0,240574.0
13,76,124955,3.0,358040.0,2184.0,1014.0,34600.0,274435.0
13,76,124956,2.0,375200.0,676.0,1560.0,7400.0,245725.0
13,76,124957,6.5,421288.0,7449.0,2208.0,7000.0,272391.0
13,76,124958,6.5,614810.0,4589.0,2236.0,16000.0,449848.0
13,76,124959,4.0,270800.0,3774.0,0.0,12000.0,267140.0
13,76,124960,5.5,572200.0,1066.0,2600.0,24000.0,375140.0
13,76,124961,4.0,225030.0,3436.0,936.0,0.0,219416.0
13,76,124962,3.0,459000.0,1794.0,702.0,25000.0,337388.0
13,76,124963,8.0,916646.0,3668.0,1116.0,9000.0,864535.0
13,76,124964,5.0,335330.0,7232.0,420.0,9250.0,356262.0
13,76,124965,4.5,366520.0,7008.0,315.0,23300.0,382927.0
13,76,124966,3.0,573895.0,5472.0,3680.0,41480.0,413648.75
13,76,124967,3.0,241164.0,1269.0,70.0,9550.0,216503.5
13,76,124968,3.0,587800.0,4656.0,1998.0,44000.0,465543.0
13,76,124969,4.5,306102.0,4004.0,0.0,15199.0,251218.0
13,76,124970,4.0,2177240.0,8184.0,1825.0,114899.0,1720865.0
13,76,124971,5.0,509050.0,3796.0,1116.0,42250.0,464563.25
13,76,124972,1.5,184970.0,2908.0,720.0,30320.0,171632.0
13,76,124973,6.0,271044.0,4722.0,720.0,16000.0,269101.0
13,76,124974,6.5,759004.0,5408.0,720.0,42600.0,536826.0
13,76,124975,3.5,314501.0,4060.0,1768.0,10700.0,240227.75
13,76,124976,4.0,745000.0,4840.0,0.0,23700.0,559256.75
13,76,124977,6.0,772190.0,11400.0,0.0,56200.0,553819.0
13,76,124978,5.0,441800.0,4620.0,0.0,18600.0,332517.5
13,76,124979,4.0,731400.0,1176.0,1440.0,49500.0,1039380.5
13,76,124980,3.0,277880.0,6820.0,0.0,9200.0,199333.5
13,76,124981,5.0,315597.0,4840.0,0.0,9000.0,307303.0
13,76,124982,5.5,349095.0,3472.0,1170.0,12900.0,313945.0
13,76,124983,7.0,218470.0,2210.0,624.0,7800.0,221031.0
13,76,124984,4.5,203240.0,3198.0,1482.0,8200.0,186885.0
13,76,124985,5.0,1080854.0,624.0,830.0,52000.0,859622.0
13,76,124986,4.0,249482.0,4528.0,936.0,22700.0,243617.0
13,76,124987,5.0,766625.0,7860.0,663.0,8200.0,555351.0
13,76,124988,4.0,227070.0,2080.0,1248.0,2300.0,207304.5
13,76,124989,5.5,362200.0,3056.0,0.0,19900.0,374098.0
13,76,124990,4.0,381170.0,3198.0,0.0,12600.0,234397.0
13,76,124991,2.5,227396.0,3410.0,0.0,6600.0,209903.0
13,76,124992,3.5,421340.0,4944.0,442.0,19800.0,358987.05
13,76,124993,5.5,483389.0,2942.0,570.0,2000.0,395285.0
13,76,124994,5.5,1325480.0,3570.0,990.0,31000.0,934452.0
13,76,124995,3.5,834573.0,3926.0,0.0,77600.0,390784.0
13,76,124996,7.0,875170.0,9295.0,0.0,34200.0,529973.0
13,76,124997,6.0,455585.0,5294.0,2730.0,16600.0,310563.0
13,76,124998,5.5,568080.0,8054.0,0.0,9360.0,327771.0
13,76,124999,4.5,451020.0,2760.0,630.0,58800.0,344196.0
13,76,125000,4.0,338004.0,5884.0,2730.0,55400.0,288565.0
13,76,125001,4.0,945074.0,8774.0,0.0,77900.0,554021.0
13,76,125002,4.0,311755.0,3120.0,0.0,46800.0,246831.0
13,76,125003,4.0,463724.0,2760.0,0.0,24400.0,257596.0
13,76,125004,5.0,395644.0,3060.0,0.0,8000.0,344871.0
13,76,125005,2.0,315438.0,2760.0,0.0,18400.0,280126.0
13,76,125006,5.0,393857.0,5520.0,0.0,16120.0,324836.0
13,76,125007,3.0,315976.0,2928.0,360.0,11000.0,230548.0
13,76,125008,3.5,498400.0,3885.0,0.0,27790.0,365105.0
13,76,125009,2.5,1132376.0,5640.0,28.0,18960.0,437254.0
13,76,125010,6.0,479720.0,3885.0,900.0,36050.0,358638.0
13,76,125011,6.0,653000.0,1170.0,858.0,28000.0,344445.0
13,76,125012,4.0,637000.0,3885.0,1612.0,25400.0,364077.0
13,76,125013,6.0,864140.0,13710.0,260.0,94200.0,618533.0
13,76,125014,3.5,206200.0,3495.0,0.0,4000.0,204167.0
13,76,125015,4.0,306886.0,3885.0,0.0,14000.0,230976.0
13,76,125016,6.0,449920.0,2955.0,850.0,43860.0,347198.0
13,76,125017,2.0,239830.0,1560.0,280.0,21000.0,223221.0
13,76,125018,6.0,573140.0,10095.0,0.0,111720.0,508182.0
13,76,125019,3.0,300652.0,1560.0,0.0,21800.0,220185.0
13,76,125020,6.5,818800.0,4456.0,1430.0,254830.0,695940.0
13,76,125021,6.5,692410.0,3704.0,715.0,50300.0,525098.0
13,76,125022,4.0,751000.0,240.0,0.0,81800.0,548483.5
13,76,125023,8.0,292410.0,2158.0,702.0,21260.0,304680.5
13,76,125024,4.5,292090.0,1635.0,1656.0,7060.0,268311.5
13,76,125025,3.5,203877.0,2704.0,525.0,26260.0,210497.0
13,76,125026,5.0,248734.0,1092.0,702.0,6800.0,247759.1
13,76,125027,7.5,488811.0,6608.0,3312.0,23750.0,285826.0
13,76,125028,5.0,197865.0,1924.0,3312.0,23800.0,222431.0
13,76,125029,3.0,348560.0,1092.0,702.0,15060.0,228311.5
13,76,125030,1.5,573600.0,286.0,0.0,18700.0,346220.0
13,76,125031,2.0,367000.0,416.0,0.0,21750.0,249118.5
13,76,125032,2.0,333950.0,894.0,0.0,14700.0,246452.0
13,76,125033,2.5,342912.0,1248.0,0.0,31200.0,186445.5
13,76,125034,5.0,272912.0,1105.0,468.0,15860.0,246526.5
13,76,125035,1.0,281747.0,364.0,0.0,5800.0,227984.5
13,76,125036,2.0,257000.0,3930.0,844.0,0.0,220020.0
13,76,125037,6.5,348200.0,10950.0,4200.0,7800.0,289388.0
13,76,125038,4.5,293000.0,5294.0,900.0,18200.0,261045.0
13,76,125039,9.0,574160.0,7860.0,1639.0,31200.0,459543.0
13,76,125040,3.0,181817.0,3590.0,1000.0,10200.0,175358.0
13,76,125041,1.0,244360.0,1020.0,0.0,7200.0,218755.0
13,76,125042,12.0,612518.0,10582.0,4272.0,56200.0,549228.98
13,76,125043,10.0,578360.0,7470.0,1941.0,19240.0,476556.0
13,76,125044,5.0,304445.0,9140.0,260.0,23000.0,269098.0
13,76,125045,3.0,235795.0,2028.0,780.0,4500.0,194130.0
13,76,125046,3.0,219444.0,962.0,0.0,5550.0,221130.25
13,76,125047,6.0,269111.0,1389.0,520.0,11700.0,246789.0
13,76,125048,6.5,586001.0,2412.0,0.0,35400.0,422171.6
13,76,125049,4.0,431510.0,3045.0,30.0,2600.0,347247.0
13,76,125050,3.0,346600.0,3181.0,630.0,8702.0,345046.0
13,76,125051,3.0,573365.0,5590.0,468.0,70200.0,528668.5
13,76,125052,6.0,641467.0,4071.0,2929.0,44070.0,472537.0
13,76,125053,4.0,625500.0,1260.0,1722.0,33000.0,568961.0
13,76,125054,5.0,576655.0,7302.0,468.0,45000.0,448369.5
13,76,125055,3.0,375069.0,5475.0,1248.0,3500.0,344345.0
13,76,125056,5.5,817180.0,2772.0,900.0,28500.0,632429.0
13,76,125057,3.5,378026.0,2847.0,0.0,35400.0,332677.0
13,76,125058,4.5,562061.0,1740.0,2640.0,75000.0,509908.5
13,76,125059,3.0,373740.0,2880.0,468.0,7850.0,227916.0
13,76,125060,3.5,572792.0,3588.0,1040.0,53350.0,429679.0
13,76,125061,1.0,165270.0,770.0,0.0,18400.0,160882.0
13,76,125062,3.0,375450.0,3543.0,0.0,9100.0,275478.0
13,76,125063,4.0,326490.0,5568.0,728.0,11560.0,245135.0
13,76,125064,3.0,258433.0,1813.0,0.0,12050.0,245800.75
13,76,125065,3.5,234631.0,2146.0,360.0,18250.0,194129.0
13,76,125066,7.5,313582.0,4682.0,0.0,16500.0,310416.0
13,76,125067,3.5,385000.0,2176.0,630.0,26100.0,268581.0
13,76,125068,4.0,384356.0,1750.0,0.0,23800.0,298465.5
13,76,125069,4.0,259879.0,3388.0,312.0,8600.0,247112.0
13,76,125070,2.5,456919.0,2728.0,0.0,32500.0,328794.75
13,76,125071,2.0,232160.0,2540.0,297.0,4800.0,205994.0
13,76,125072,2.0,752600.0,1380.0,0.0,46700.0,515690.0
13,76,125073,9.0,536093.0,2050.0,630.0,14800.0,334419.0
13,76,125074,2.0,272160.0,1975.0,0.0,23000.0,240943.0
13,76,125075,5.0,615770.0,4370.0,612.0,73900.0,468794.25
13,76,125076,2.5,945050.0,3122.0,0.0,37900.0,365335.5
13,76,125077,4.0,969827.0,2034.0,0.0,27000.0,937742.0
13,76,125078,2.0,825500.0,4980.0,132.0,12000.0,368984.0
13,76,125079,3.0,251515.0,1314.0,544.0,900.0,187215.0
13,76,125080,9.0,655520.0,2094.0,1236.0,16500.0,416501.0
13,76,125081,8.0,677749.0,5904.0,1116.0,79150.0,471342.0
13,76,125082,3.0,1006069.0,4668.0,4398.0,52000.0,765094.0
13,76,125083,1.0,221828.0,2334.0,0.0,2080.0,182051.0
13,76,125084,5.0,226506.0,1188.0,0.0,6000.0,211379.0
13,76,125085,6.5,1801000.0,2280.0,5040.0,66000.0,1079073.0
13,76,125086,4.5,900000.0,600.0,558.0,15800.0,695481.0
13,76,125087,5.0,605100.0,2004.0,558.0,24300.0,381946.0
13,76,125088,3.0,448008.0,1097.0,0.0,0.0,363221.0
13,76,125089,4.0,436888.0,2064.0,780.0,13000.0,247236.0
13,76,125090,4.0,643129.0,1668.0,0.0,0.0,375719.0
13,76,125091,1.0,191760.0,7104.0,3258.0,7800.0,150001.0
13,76,125092,6.5,838482.0,3588.0,0.0,103500.0,608523.0
13,76,125093,1.5,182722.0,1553.0,0.0,0.0,164231.0
13,76,125094,3.0,200100.0,3696.0,1926.0,3000.0,190646.0
13,76,125095,1.0,212670.0,1430.0,0.0,12000.0,206137.0
13,76,125096,3.0,328660.0,1560.0,0.0,8000.0,310805.0
13,76,125097,6.0,629000.0,2210.0,2520.0,24000.0,503581.0
13,76,125098,3.0,263000.0,8410.0,468.0,5200.0,221017.0
13,76,125099,4.0,485000.0,12030.0,0.0,13000.0,420247.0
13,76,125100,5.0,1102420.0,9970.0,0.0,39000.0,626547.0
13,76,125101,6.5,888000.0,1794.0,4692.0,49300.0,785840.0
13,76,125102,6.0,530000.0,5616.0,702.0,20200.0,482033.0
13,76,125103,7.0,802810.0,4368.0,2214.0,15600.0,480684.0
13,76,125104,11.0,914840.0,5850.0,5538.0,97000.0,608336.0
13,76,125105,4.0,524160.0,2210.0,0.0,19500.0,377481.5
13,76,125106,2.0,349800.0,1992.0,570.0,23300.0,290070.0
13,76,125107,4.0,306440.0,6950.0,1137.5,36100.0,223792.0
13,76,125108,3.5,412500.0,4708.5,0.0,48000.0,305739.5
13,76,125109,3.0,497300.0,1082.0,330.0,17500.0,441720.0
13,76,125110,2.0,83721.4,936.0,0.0,0.0,77803.4
13,76,125111,3.0,296920.0,2229.5,754.0,55440.0,243426.0
13,76,125112,4.5,202278.0,2103.0,520.0,8400.0,169838.75
13,76,125113,6.0,283154.0,1744.0,1200.0,14300.0,291167.2
13,76,125114,3.0,425000.0,2207.0,0.0,20800.0,284703.0
13,76,125115,5.5,323000.0,1374.0,0.0,12500.0,239279.0
13,76,125116,5.0,514000.0,3042.0,0.0,20800.0,433779.0
13,76,125117,2.0,1004000.0,3784.0,0.0,35000.0,610351.0
13,76,125118,4.0,420500.0,3042.0,0.0,15600.0,384256.0
13,76,125119,2.0,151500.0,1442.0,0.0,1950.0,148066.0
13,76,125120,3.0,285000.0,6084.0,0.0,23400.0,253415.0
13,76,125121,3.5,718975.0,3632.0,234.0,16400.0,342930.0
13,76,125122,2.5,283200.0,1024.0,0.0,3000.0,244663.0
13,76,125123,3.0,950000.0,3666.0,0.0,17400.0,487885.0
13,76,125124,4.5,198150.0,1102.0,234.0,13000.0,183567.0
13,76,125125,5.0,293660.0,1820.0,468.0,21200.0,201988.0
13,76,125126,3.0,426520.0,1132.0,0.0,38500.0,245287.0
13,76,125127,4.5,496840.0,3432.0,0.0,19900.0,300134.0
13,76,125128,4.0,301260.0,2184.0,108.0,38900.0,220591.0
13,76,125129,5.0,214950.0,1820.0,702.0,3600.0,158967.0
13,76,125130,9.0,420040.0,3406.0,234.0,84500.0,334456.0
13,76,125131,9.0,861420.0,3926.0,0.0,28460.0,370101.0
13,76,125132,3.0,364840.0,2760.0,0.0,28600.0,278773.0
13,76,125133,4.0,224200.0,3722.0,220.0,12000.0,228775.0
13,76,125134,4.0,441400.0,1950.0,0.0,21000.0,277763.0
13,76,125135,2.0,276620.0,468.0,0.0,10400.0,225548.0
13,76,125136,7.0,1171004.0,3795.0,0.0,63200.0,599213.0
13,76,125137,2.0,254475.0,1105.0,0.0,19500.0,183168.0
13,76,125138,2.5,297660.0,2984.0,0.0,33000.0,211678.0
13,76,125139,2.0,292212.0,1062.0,510.0,11600.0,237991.0
13,76,125140,5.0,271504.0,2990.0,405.0,44050.0,287794.0
13,76,125141,5.0,711000.0,2496.0,1040.0,34550.0,531392.5
13,76,125142,3.5,415692.0,3314.0,1350.0,27700.0,384783.0
13,76,125143,4.5,467000.0,1300.0,390.0,41500.0,347571.0
13,76,125144,4.0,617000.0,1712.0,3800.0,7200.0,366044.0
13,76,125145,6.0,660680.0,3982.0,1740.0,37200.0,553126.0
13,76,125146,4.0,674800.0,3374.0,312.0,18200.0,272822.0
13,76,125147,2.0,525731.0,3056.0,0.0,19000.0,281592.0
13,76,125148,4.5,291716.0,4728.0,312.0,21720.0,270700.0
13,76,125149,6.0,618100.0,5082.0,1560.0,41000.0,372276.0
13,76,125150,1.5,272438.0,1294.0,756.0,23700.0,256244.0
13,76,125151,3.0,913955.0,4004.0,2912.0,47900.0,503833.0
13,76,125152,2.0,244320.0,4354.0,0.0,21500.0,113139.5
13,76,125153,2.0,780000.0,2544.0,2106.0,26500.0,728388.0
13,76,125154,3.0,899400.0,2386.0,0.0,14200.0,709437.0
13,76,125155,3.0,354965.0,2270.0,1820.0,18850.0,323855.5
13,76,125156,5.0,527000.0,4594.0,3200.0,10000.0,640149.0
13,76,125157,5.0,1836943.31,7474.0,1690.0,69300.0,1436544.46
13,76,125158,5.5,842523.0,6294.0,1690.0,28570.0,721743.95
13,76,125159,2.0,181610.0,3374.0,0.0,10800.0,154742.0
13,76,125160,7.5,666624.0,2535.0,1300.0,74200.0,431175.0
13,76,125161,2.5,456400.0,4354.0,600.0,20750.0,286150.0
13,76,125162,2.5,208953.0,2954.0,100.0,7100.0,114193.5
13,76,125163,2.0,1045000.0,1119.0,1116.0,7800.0,611352.5
13,76,125164,2.0,142700.0,4354.0,0.0,7950.0,187494.0
13,76,125165,2.5,439000.0,4354.0,1300.0,61440.0,393401.0
13,76,125166,3.0,816000.0,4354.0,1300.0,54000.0,435126.0
13,76,125167,2.0,163990.0,4354.0,1300.0,1000.0,145128.0
13,76,125168,5.0,522087.0,3250.0,1300.0,18000.0,442350.0
13,76,125169,5.0,471440.0,2392.0,2600.0,29000.0,451901.0
13,76,125170,4.0,207180.0,4484.0,2600.0,36100.0,220969.0
13,76,125171,7.5,570436.0,5800.0,2600.0,77700.0,519412.0
13,76,125172,4.0,383750.0,5250.0,1290.0,58000.0,305608.0
13,76,125173,4.0,428100.0,6888.0,1300.0,63200.0,334779.0
13,76,125174,5.5,601840.0,6888.0,1300.0,76440.0,572532.0
13,76,125175,1.0,180000.0,1512.0,180.0,6640.0,143202.0
13,76,125176,4.5,665900.0,4354.0,2600.0,39500.0,534770.0
13,76,125177,6.5,1293896.0,2150.0,0.0,176600.0,527441.0
